"X1","X2","val","copies","data"
"16.depress","26.workab",0.00025213109403496,5,"sd2011_clean_small"
"16.depress","27.wkabdur",0.000676322711121328,5,"sd2011_clean_small"
"16.depress","28.wkabint",0.000691243869872313,5,"sd2011_clean_small"
"16.depress","29.wkabintdur",0.000846948487453919,5,"sd2011_clean_small"
"16.depress","30.emcc",0.00195001860875275,5,"sd2011_clean_small"
"16.depress","31.englang",0.00139226259097526,5,"sd2011_clean_small"
"16.depress","32.height",0.00219060287736687,5,"sd2011_clean_small"
"16.depress","33.weight",0.0067726206586976,5,"sd2011_clean_small"
"17.trust","18.trustfam",0.00119514255789175,5,"sd2011_clean_small"
"17.trust","19.trustneigh",0.00208369227599592,5,"sd2011_clean_small"
"17.trust","20.sport",0.00049073010240115,5,"sd2011_clean_small"
"17.trust","21.nofriend",0.00162025727452596,5,"sd2011_clean_small"
"17.trust","22.smoke",0.000208322641160116,5,"sd2011_clean_small"
"17.trust","23.nociga",0.000876317693866025,5,"sd2011_clean_small"
"17.trust","24.alcabuse",0.00022653236598355,5,"sd2011_clean_small"
"17.trust","25.alcsol",0.000192614875313805,5,"sd2011_clean_small"
"17.trust","26.workab",0.000332698917304938,5,"sd2011_clean_small"
"17.trust","27.wkabdur",0.000513380839945548,5,"sd2011_clean_small"
"17.trust","28.wkabint",0.000360125608994815,5,"sd2011_clean_small"
"17.trust","29.wkabintdur",0.000381598070805608,5,"sd2011_clean_small"
"17.trust","30.emcc",0.00159274010277868,5,"sd2011_clean_small"
"17.trust","31.englang",0.000781468624145899,5,"sd2011_clean_small"
"17.trust","32.height",0.000799970868319553,5,"sd2011_clean_small"
"17.trust","33.weight",0.0055417322591891,5,"sd2011_clean_small"
"18.trustfam","19.trustneigh",0.000535398515338997,5,"sd2011_clean_small"
"18.trustfam","20.sport",0.000840759718169966,5,"sd2011_clean_small"
"18.trustfam","21.nofriend",0.00197077445180974,5,"sd2011_clean_small"
"18.trustfam","22.smoke",0.000449734576615565,5,"sd2011_clean_small"
"18.trustfam","23.nociga",0.00127726521069244,5,"sd2011_clean_small"
"18.trustfam","24.alcabuse",0.000643966912331129,5,"sd2011_clean_small"
"18.trustfam","25.alcsol",0.000761913447718559,5,"sd2011_clean_small"
"18.trustfam","26.workab",0.000422605138902283,5,"sd2011_clean_small"
"18.trustfam","27.wkabdur",0.00070349425815852,5,"sd2011_clean_small"
"18.trustfam","28.wkabint",0.000673725957989441,5,"sd2011_clean_small"
"18.trustfam","29.wkabintdur",0.000677614871297603,5,"sd2011_clean_small"
"18.trustfam","30.emcc",0.0016238953723761,5,"sd2011_clean_small"
"18.trustfam","31.englang",0.000798037030099389,5,"sd2011_clean_small"
"18.trustfam","32.height",0.000457714739102706,5,"sd2011_clean_small"
"18.trustfam","33.weight",0.00589378493062713,5,"sd2011_clean_small"
"19.trustneigh","20.sport",0.00052019803708994,5,"sd2011_clean_small"
"19.trustneigh","21.nofriend",0.00238424369897569,5,"sd2011_clean_small"
"19.trustneigh","22.smoke",0.000455150319179872,5,"sd2011_clean_small"
"19.trustneigh","23.nociga",0.00118588647401141,5,"sd2011_clean_small"
"19.trustneigh","24.alcabuse",0.0006743178584614,5,"sd2011_clean_small"
"19.trustneigh","25.alcsol",0.000436163900931313,5,"sd2011_clean_small"
"19.trustneigh","26.workab",0.000453305326110718,5,"sd2011_clean_small"
"19.trustneigh","27.wkabdur",0.000889135542811962,5,"sd2011_clean_small"
"19.trustneigh","28.wkabint",0.000543270214198718,5,"sd2011_clean_small"
"19.trustneigh","29.wkabintdur",0.000714688433477982,5,"sd2011_clean_small"
"19.trustneigh","30.emcc",0.00196059163480208,5,"sd2011_clean_small"
"19.trustneigh","31.englang",0.00093148401217145,5,"sd2011_clean_small"
"19.trustneigh","32.height",0.000563689524809256,5,"sd2011_clean_small"
"19.trustneigh","33.weight",0.00589227374327972,5,"sd2011_clean_small"
"20.sport","21.nofriend",0.00193487323970051,5,"sd2011_clean_small"
"20.sport","22.smoke",0.000543970907263093,5,"sd2011_clean_small"
"20.sport","23.nociga",0.00143430634104724,5,"sd2011_clean_small"
"20.sport","24.alcabuse",0.000293967229199743,5,"sd2011_clean_small"
"20.sport","25.alcsol",0.00129081752139538,5,"sd2011_clean_small"
"20.sport","26.workab",0.000214132349216393,5,"sd2011_clean_small"
"20.sport","27.wkabdur",0.000442492171433533,5,"sd2011_clean_small"
"20.sport","28.wkabint",0.000460570977241719,5,"sd2011_clean_small"
"20.sport","29.wkabintdur",0.000382654855920734,5,"sd2011_clean_small"
"20.sport","30.emcc",0.00165276650775429,5,"sd2011_clean_small"
"20.sport","31.englang",0.000571958650956024,5,"sd2011_clean_small"
"20.sport","32.height",0.000924266428713756,5,"sd2011_clean_small"
"20.sport","33.weight",0.00571798751754157,5,"sd2011_clean_small"
"21.nofriend","22.smoke",0.00107948663920409,5,"sd2011_clean_small"
"21.nofriend","23.nociga",0.00211856573103245,5,"sd2011_clean_small"
"21.nofriend","24.alcabuse",0.0012613422925989,5,"sd2011_clean_small"
"21.nofriend","25.alcsol",0.0016484103160037,5,"sd2011_clean_small"
"21.nofriend","26.workab",0.00150553460729843,5,"sd2011_clean_small"
"21.nofriend","27.wkabdur",0.00192148603240738,5,"sd2011_clean_small"
"21.nofriend","28.wkabint",0.00185607681965244,5,"sd2011_clean_small"
"21.nofriend","29.wkabintdur",0.00212518394184609,5,"sd2011_clean_small"
"21.nofriend","30.emcc",0.00328143033449464,5,"sd2011_clean_small"
"21.nofriend","31.englang",0.00149476531801272,5,"sd2011_clean_small"
"21.nofriend","32.height",0.00185644671450011,5,"sd2011_clean_small"
"21.nofriend","33.weight",0.0070032741577541,5,"sd2011_clean_small"
"22.smoke","23.nociga",0.000744649032970206,5,"sd2011_clean_small"
"22.smoke","24.alcabuse",0.0012032151114109,5,"sd2011_clean_small"
"22.smoke","25.alcsol",0.00091045699483678,5,"sd2011_clean_small"
"22.smoke","26.workab",0.000414716434915168,5,"sd2011_clean_small"
"22.smoke","27.wkabdur",0.000515756834501452,5,"sd2011_clean_small"
"22.smoke","28.wkabint",0.0000971795196447382,5,"sd2011_clean_small"
"22.smoke","29.wkabintdur",0.000199263856591421,5,"sd2011_clean_small"
"22.smoke","30.emcc",0.00138134376359895,5,"sd2011_clean_small"
"22.smoke","31.englang",0.00106924560175773,5,"sd2011_clean_small"
"22.smoke","32.height",0.000662313579319246,5,"sd2011_clean_small"
"22.smoke","33.weight",0.00557740003607804,5,"sd2011_clean_small"
"23.nociga","24.alcabuse",0.00213657557490122,5,"sd2011_clean_small"
"23.nociga","25.alcsol",0.00206049663744418,5,"sd2011_clean_small"
"23.nociga","26.workab",0.00116527293644135,5,"sd2011_clean_small"
"23.nociga","27.wkabdur",0.00143048986050822,5,"sd2011_clean_small"
"23.nociga","28.wkabint",0.00122837332179248,5,"sd2011_clean_small"
"23.nociga","29.wkabintdur",0.00141298001595161,5,"sd2011_clean_small"
"23.nociga","30.emcc",0.00268180610522868,5,"sd2011_clean_small"
"23.nociga","31.englang",0.00210352229407552,5,"sd2011_clean_small"
"23.nociga","32.height",0.0020229068852187,5,"sd2011_clean_small"
"23.nociga","33.weight",0.00673918740792973,5,"sd2011_clean_small"
"24.alcabuse","25.alcsol",0.0037221352209065,5,"sd2011_clean_small"
"24.alcabuse","26.workab",0.000245371421715161,5,"sd2011_clean_small"
"24.alcabuse","27.wkabdur",0.000492703275993809,5,"sd2011_clean_small"
"24.alcabuse","28.wkabint",0.000742241981809253,5,"sd2011_clean_small"
"24.alcabuse","29.wkabintdur",0.000800079579842761,5,"sd2011_clean_small"
"24.alcabuse","30.emcc",0.00171399944687759,5,"sd2011_clean_small"
"24.alcabuse","31.englang",0.000577793256945274,5,"sd2011_clean_small"
"24.alcabuse","32.height",0.00178979296244976,5,"sd2011_clean_small"
"24.alcabuse","33.weight",0.00545514873778242,5,"sd2011_clean_small"
"25.alcsol","26.workab",0.0000510123527818133,5,"sd2011_clean_small"
"25.alcsol","27.wkabdur",0.000373514724970836,5,"sd2011_clean_small"
"25.alcsol","28.wkabint",0.000129307806178052,5,"sd2011_clean_small"
"25.alcsol","29.wkabintdur",0.000368924549708355,5,"sd2011_clean_small"
"25.alcsol","30.emcc",0.00133336811990854,5,"sd2011_clean_small"
"25.alcsol","31.englang",0.000636187963709736,5,"sd2011_clean_small"
"25.alcsol","32.height",0.00130275108961641,5,"sd2011_clean_small"
"25.alcsol","33.weight",0.00546780959864425,5,"sd2011_clean_small"
"26.workab","27.wkabdur",0.000359780596731404,5,"sd2011_clean_small"
"26.workab","28.wkabint",0.00140809383575938,5,"sd2011_clean_small"
"26.workab","29.wkabintdur",0.000812657141821134,5,"sd2011_clean_small"
"26.workab","30.emcc",0.00279938766067096,5,"sd2011_clean_small"
"26.workab","31.englang",0.00071743065427531,5,"sd2011_clean_small"
"26.workab","32.height",0.000351295794132898,5,"sd2011_clean_small"
"26.workab","33.weight",0.00590863816312344,5,"sd2011_clean_small"
"27.wkabdur","28.wkabint",0.00142693209093203,5,"sd2011_clean_small"
"27.wkabdur","29.wkabintdur",0.000834513995319145,5,"sd2011_clean_small"
"27.wkabdur","30.emcc",0.00274444239685869,5,"sd2011_clean_small"
"27.wkabdur","31.englang",0.0008135814654641,5,"sd2011_clean_small"
"27.wkabdur","32.height",0.00114683265126392,5,"sd2011_clean_small"
"27.wkabdur","33.weight",0.00594133805740207,5,"sd2011_clean_small"
"28.wkabint","29.wkabintdur",0.00131899878451952,5,"sd2011_clean_small"
"28.wkabint","30.emcc",0.00183802619129575,5,"sd2011_clean_small"
"28.wkabint","31.englang",0.000677900531012933,5,"sd2011_clean_small"
"28.wkabint","32.height",0.000814339522041133,5,"sd2011_clean_small"
"28.wkabint","33.weight",0.00550247340966207,5,"sd2011_clean_small"
"29.wkabintdur","30.emcc",0.00235820747313443,5,"sd2011_clean_small"
"29.wkabintdur","31.englang",0.000807995149144791,5,"sd2011_clean_small"
"29.wkabintdur","32.height",0.000696915453273898,5,"sd2011_clean_small"
"29.wkabintdur","33.weight",0.00606233349949067,5,"sd2011_clean_small"
"30.emcc","31.englang",0.00219035519447428,5,"sd2011_clean_small"
"30.emcc","32.height",0.0022233329112108,5,"sd2011_clean_small"
"30.emcc","33.weight",0.00718328428752917,5,"sd2011_clean_small"
"31.englang","32.height",0.00112941233209463,5,"sd2011_clean_small"
"31.englang","33.weight",0.00593735537723111,5,"sd2011_clean_small"
"32.height","33.weight",0.0248332447418567,5,"sd2011_clean_small"
"02.age","01.sex",0.000211475694015256,5,"sd2011_clean_small"
"03.placesize","01.sex",0.000430134275277701,5,"sd2011_clean_small"
"04.region","01.sex",0.000971463190268712,5,"sd2011_clean_small"
"05.edu","01.sex",0.00131894992204592,5,"sd2011_clean_small"
"06.eduspec","01.sex",0.0144765700803827,5,"sd2011_clean_small"
"07.socprof","01.sex",0.00308098039074636,5,"sd2011_clean_small"
"08.unempdur","01.sex",0.000134912094830907,5,"sd2011_clean_small"
"09.income","01.sex",0.00298646038618004,5,"sd2011_clean_small"
"10.marital","01.sex",0.000820373994418693,5,"sd2011_clean_small"
"11.mmarr","01.sex",0.0000713437156040763,5,"sd2011_clean_small"
"12.ymarr","01.sex",0.000359900014810479,5,"sd2011_clean_small"
"13.msepdiv","01.sex",0.000317118922596115,5,"sd2011_clean_small"
"14.ysepdiv","01.sex",0.000948267472531869,5,"sd2011_clean_small"
"15.ls","01.sex",0.000604035868436323,5,"sd2011_clean_small"
"16.depress","01.sex",0.000848727758002891,5,"sd2011_clean_small"
"17.trust","01.sex",0.000233091031957769,5,"sd2011_clean_small"
"18.trustfam","01.sex",0.000316556770820611,5,"sd2011_clean_small"
"19.trustneigh","01.sex",0.000312975334669616,5,"sd2011_clean_small"
"20.sport","01.sex",0.000320846863297034,5,"sd2011_clean_small"
"21.nofriend","01.sex",0.00150267540954614,5,"sd2011_clean_small"
"22.smoke","01.sex",0.00140984271431031,5,"sd2011_clean_small"
"23.nociga","01.sex",0.00314438500881461,5,"sd2011_clean_small"
"24.alcabuse","01.sex",0.00236386239500645,5,"sd2011_clean_small"
"25.alcsol","01.sex",0.00145259922524907,5,"sd2011_clean_small"
"26.workab","01.sex",0.000297246750511399,5,"sd2011_clean_small"
"27.wkabdur","01.sex",0.000281466764303364,5,"sd2011_clean_small"
"28.wkabint","01.sex",0.000154028848154464,5,"sd2011_clean_small"
"29.wkabintdur","01.sex",0.000166408167629513,5,"sd2011_clean_small"
"30.emcc","01.sex",0.00159542849337638,5,"sd2011_clean_small"
"31.englang","01.sex",0.000506041528141398,5,"sd2011_clean_small"
"32.height","01.sex",0.000186035109096327,5,"sd2011_clean_small"
"33.weight","01.sex",0.022379083024687,5,"sd2011_clean_small"
"03.placesize","02.age",0.000640167466579367,5,"sd2011_clean_small"
"04.region","02.age",0.00251152313618882,5,"sd2011_clean_small"
"05.edu","02.age",0.00163514426469872,5,"sd2011_clean_small"
"06.eduspec","02.age",0.00762004470405281,5,"sd2011_clean_small"
"07.socprof","02.age",0.015083976547993,5,"sd2011_clean_small"
"08.unempdur","02.age",0.000610124607462703,5,"sd2011_clean_small"
"09.income","02.age",0.00374844743975803,5,"sd2011_clean_small"
"10.marital","02.age",0.00513010115549095,5,"sd2011_clean_small"
"11.mmarr","02.age",0.000399085934674782,5,"sd2011_clean_small"
"12.ymarr","02.age",0.00365553466156401,5,"sd2011_clean_small"
"13.msepdiv","02.age",0.000836236731654266,5,"sd2011_clean_small"
"14.ysepdiv","02.age",0.0016010177380899,5,"sd2011_clean_small"
"15.ls","02.age",0.00222526717558262,5,"sd2011_clean_small"
"16.depress","02.age",0.00191890488760455,5,"sd2011_clean_small"
"17.trust","02.age",0.000670562142969488,5,"sd2011_clean_small"
"18.trustfam","02.age",0.000513968587186644,5,"sd2011_clean_small"
"19.trustneigh","02.age",0.000449829128701183,5,"sd2011_clean_small"
"20.sport","02.age",0.000206724302968271,5,"sd2011_clean_small"
"21.nofriend","02.age",0.00173831232095772,5,"sd2011_clean_small"
"22.smoke","02.age",0.00183800411595556,5,"sd2011_clean_small"
"23.nociga","02.age",0.00278294241414401,5,"sd2011_clean_small"
"24.alcabuse","02.age",0.00124794573758122,5,"sd2011_clean_small"
"25.alcsol","02.age",0.000716197250605635,5,"sd2011_clean_small"
"26.workab","02.age",0.00209914766448594,5,"sd2011_clean_small"
"27.wkabdur","02.age",0.000510894732914421,5,"sd2011_clean_small"
"28.wkabint","02.age",0.000404601766706831,5,"sd2011_clean_small"
"29.wkabintdur","02.age",0.000719228573264657,5,"sd2011_clean_small"
"30.emcc","02.age",0.00198002849135348,5,"sd2011_clean_small"
"31.englang","02.age",0.000523907389874406,5,"sd2011_clean_small"
"32.height","02.age",0.000796174532986136,5,"sd2011_clean_small"
"33.weight","02.age",0.00629195210108987,5,"sd2011_clean_small"
"04.region","03.placesize",0.0232000289719005,5,"sd2011_clean_small"
"05.edu","03.placesize",0.000299607645257655,5,"sd2011_clean_small"
"06.eduspec","03.placesize",0.00959738345786114,5,"sd2011_clean_small"
"07.socprof","03.placesize",0.00665759539761178,5,"sd2011_clean_small"
"08.unempdur","03.placesize",0.00124355381652585,5,"sd2011_clean_small"
"09.income","03.placesize",0.0055695797172133,5,"sd2011_clean_small"
"10.marital","03.placesize",0.0015895531031901,5,"sd2011_clean_small"
"11.mmarr","03.placesize",0.000868257235855391,5,"sd2011_clean_small"
"12.ymarr","03.placesize",0.000759843882341298,5,"sd2011_clean_small"
"13.msepdiv","03.placesize",0.000895473123871781,5,"sd2011_clean_small"
"14.ysepdiv","03.placesize",0.00198402960501448,5,"sd2011_clean_small"
"15.ls","03.placesize",0.0014185789707085,5,"sd2011_clean_small"
"16.depress","03.placesize",0.00106606962654925,5,"sd2011_clean_small"
"17.trust","03.placesize",0.000767848607951053,5,"sd2011_clean_small"
"18.trustfam","03.placesize",0.000698695008562415,5,"sd2011_clean_small"
"19.trustneigh","03.placesize",0.000605622743982816,5,"sd2011_clean_small"
"20.sport","03.placesize",0.00136685371048898,5,"sd2011_clean_small"
"21.nofriend","03.placesize",0.00181489309403987,5,"sd2011_clean_small"
"22.smoke","03.placesize",0.000309161485325446,5,"sd2011_clean_small"
"23.nociga","03.placesize",0.00108479355946826,5,"sd2011_clean_small"
"24.alcabuse","03.placesize",0.000462576531122847,5,"sd2011_clean_small"
"25.alcsol","03.placesize",0.00104196309526607,5,"sd2011_clean_small"
"26.workab","03.placesize",0.000183966892494627,5,"sd2011_clean_small"
"27.wkabdur","03.placesize",0.00110935557899744,5,"sd2011_clean_small"
"28.wkabint","03.placesize",0.000799094753591025,5,"sd2011_clean_small"
"29.wkabintdur","03.placesize",0.000854281469467979,5,"sd2011_clean_small"
"30.emcc","03.placesize",0.0023573117510421,5,"sd2011_clean_small"
"31.englang","03.placesize",0.00261726344343216,5,"sd2011_clean_small"
"32.height","03.placesize",0.000960052779635734,5,"sd2011_clean_small"
"33.weight","03.placesize",0.00633817730803709,5,"sd2011_clean_small"
"05.edu","04.region",0.00227133390366313,5,"sd2011_clean_small"
"06.eduspec","04.region",0.0118818480275179,5,"sd2011_clean_small"
"07.socprof","04.region",0.00580897059954973,5,"sd2011_clean_small"
"08.unempdur","04.region",0.0179608878423307,5,"sd2011_clean_small"
"09.income","04.region",0.00408139151463253,5,"sd2011_clean_small"
"10.marital","04.region",0.0025028450064549,5,"sd2011_clean_small"
"11.mmarr","04.region",0.00294482092807901,5,"sd2011_clean_small"
"12.ymarr","04.region",0.003521485483977,5,"sd2011_clean_small"
"13.msepdiv","04.region",0.00291650136630447,5,"sd2011_clean_small"
"14.ysepdiv","04.region",0.00411873959865524,5,"sd2011_clean_small"
"15.ls","04.region",0.00387272646603532,5,"sd2011_clean_small"
"16.depress","04.region",0.00256831140743302,5,"sd2011_clean_small"
"17.trust","04.region",0.00227095652975189,5,"sd2011_clean_small"
"18.trustfam","04.region",0.00210562029709608,5,"sd2011_clean_small"
"19.trustneigh","04.region",0.00181424313571059,5,"sd2011_clean_small"
"20.sport","04.region",0.00209226215242558,5,"sd2011_clean_small"
"21.nofriend","04.region",0.00446640925042227,5,"sd2011_clean_small"
"22.smoke","04.region",0.00125867111357097,5,"sd2011_clean_small"
"23.nociga","04.region",0.00279377703261785,5,"sd2011_clean_small"
"24.alcabuse","04.region",0.0011385174037495,5,"sd2011_clean_small"
"25.alcsol","04.region",0.0022643895790882,5,"sd2011_clean_small"
"26.workab","04.region",0.0044666338054621,5,"sd2011_clean_small"
"27.wkabdur","04.region",0.00223770334136364,5,"sd2011_clean_small"
"28.wkabint","04.region",0.001947545867373,5,"sd2011_clean_small"
"29.wkabintdur","04.region",0.00277494540264991,5,"sd2011_clean_small"
"30.emcc","04.region",0.00425484120303641,5,"sd2011_clean_small"
"31.englang","04.region",0.00192148293016017,5,"sd2011_clean_small"
"32.height","04.region",0.00296073987688955,5,"sd2011_clean_small"
"33.weight","04.region",0.00912401648818549,5,"sd2011_clean_small"
"06.eduspec","05.edu",0.0477789109857464,5,"sd2011_clean_small"
"07.socprof","05.edu",0.00926312007903416,5,"sd2011_clean_small"
"08.unempdur","05.edu",0.00126726088617176,5,"sd2011_clean_small"
"09.income","05.edu",0.00793391015535988,5,"sd2011_clean_small"
"10.marital","05.edu",0.00204079565018486,5,"sd2011_clean_small"
"11.mmarr","05.edu",0.000567550547298994,5,"sd2011_clean_small"
"12.ymarr","05.edu",0.000821521965057925,5,"sd2011_clean_small"
"13.msepdiv","05.edu",0.000973096015774997,5,"sd2011_clean_small"
"14.ysepdiv","05.edu",0.00155031003099762,5,"sd2011_clean_small"
"15.ls","05.edu",0.00233791581024328,5,"sd2011_clean_small"
"16.depress","05.edu",0.00205660633795897,5,"sd2011_clean_small"
"17.trust","05.edu",0.000918754247003988,5,"sd2011_clean_small"
"18.trustfam","05.edu",0.00122946771433906,5,"sd2011_clean_small"
"19.trustneigh","05.edu",0.000723008498122296,5,"sd2011_clean_small"
"20.sport","05.edu",0.00274909342888333,5,"sd2011_clean_small"
"21.nofriend","05.edu",0.00230604100516302,5,"sd2011_clean_small"
"22.smoke","05.edu",0.00184240882668344,5,"sd2011_clean_small"
"23.nociga","05.edu",0.00295901055367557,5,"sd2011_clean_small"
"24.alcabuse","05.edu",0.000424373000528957,5,"sd2011_clean_small"
"25.alcsol","05.edu",0.000586072668385772,5,"sd2011_clean_small"
"26.workab","05.edu",0.0014046025642679,5,"sd2011_clean_small"
"27.wkabdur","05.edu",0.000888823891347757,5,"sd2011_clean_small"
"28.wkabint","05.edu",0.000639720400357487,5,"sd2011_clean_small"
"29.wkabintdur","05.edu",0.000827361844742147,5,"sd2011_clean_small"
"30.emcc","05.edu",0.00199754438385627,5,"sd2011_clean_small"
"31.englang","05.edu",0.00816889238665895,5,"sd2011_clean_small"
"32.height","05.edu",0.000828677585997167,5,"sd2011_clean_small"
"33.weight","05.edu",0.0058989163633287,5,"sd2011_clean_small"
"07.socprof","06.eduspec",0.0167450015282518,5,"sd2011_clean_small"
"08.unempdur","06.eduspec",0.00416755902501294,5,"sd2011_clean_small"
"09.income","06.eduspec",0.0120889121940163,5,"sd2011_clean_small"
"10.marital","06.eduspec",0.00685616774763811,5,"sd2011_clean_small"
"11.mmarr","06.eduspec",0.00620041369556184,5,"sd2011_clean_small"
"12.ymarr","06.eduspec",0.00867029987559948,5,"sd2011_clean_small"
"13.msepdiv","06.eduspec",0.00582168678022487,5,"sd2011_clean_small"
"14.ysepdiv","06.eduspec",0.00668191970198647,5,"sd2011_clean_small"
"15.ls","06.eduspec",0.00577497497069197,5,"sd2011_clean_small"
"16.depress","06.eduspec",0.0054234555992293,5,"sd2011_clean_small"
"17.trust","06.eduspec",0.00465191938232047,5,"sd2011_clean_small"
"18.trustfam","06.eduspec",0.00411297593982386,5,"sd2011_clean_small"
"19.trustneigh","06.eduspec",0.00435414146074235,5,"sd2011_clean_small"
"20.sport","06.eduspec",0.00391384186709562,5,"sd2011_clean_small"
"21.nofriend","06.eduspec",0.00591564912981625,5,"sd2011_clean_small"
"22.smoke","06.eduspec",0.00353250727538687,5,"sd2011_clean_small"
"23.nociga","06.eduspec",0.00607211651697618,5,"sd2011_clean_small"
"24.alcabuse","06.eduspec",0.00286730636859124,5,"sd2011_clean_small"
"25.alcsol","06.eduspec",0.00328895292754408,5,"sd2011_clean_small"
"26.workab","06.eduspec",0.00630117084136209,5,"sd2011_clean_small"
"27.wkabdur","06.eduspec",0.0043387526887222,5,"sd2011_clean_small"
"28.wkabint","06.eduspec",0.00466244146395502,5,"sd2011_clean_small"
"29.wkabintdur","06.eduspec",0.00501736046566462,5,"sd2011_clean_small"
"30.emcc","06.eduspec",0.0060239508233973,5,"sd2011_clean_small"
"31.englang","06.eduspec",0.00737397589341074,5,"sd2011_clean_small"
"32.height","06.eduspec",0.00960431765219459,5,"sd2011_clean_small"
"33.weight","06.eduspec",0.0113980419692366,5,"sd2011_clean_small"
"08.unempdur","07.socprof",0.00722910414556347,5,"sd2011_clean_small"
"09.income","07.socprof",0.00392246249391165,5,"sd2011_clean_small"
"10.marital","07.socprof",0.00143757427245098,5,"sd2011_clean_small"
"11.mmarr","07.socprof",0.000888319996994541,5,"sd2011_clean_small"
"12.ymarr","07.socprof",0.00690268499908402,5,"sd2011_clean_small"
"13.msepdiv","07.socprof",0.00243492572329268,5,"sd2011_clean_small"
"14.ysepdiv","07.socprof",0.00389488161065875,5,"sd2011_clean_small"
"15.ls","07.socprof",0.003089787846337,5,"sd2011_clean_small"
"16.depress","07.socprof",0.00111844602713337,5,"sd2011_clean_small"
"17.trust","07.socprof",0.000910146695688756,5,"sd2011_clean_small"
"18.trustfam","07.socprof",0.00106406115146745,5,"sd2011_clean_small"
"19.trustneigh","07.socprof",0.00121311717094394,5,"sd2011_clean_small"
"20.sport","07.socprof",0.00244112343057883,5,"sd2011_clean_small"
"21.nofriend","07.socprof",0.00227207947424052,5,"sd2011_clean_small"
"22.smoke","07.socprof",0.000359378246424415,5,"sd2011_clean_small"
"23.nociga","07.socprof",0.00109186099497449,5,"sd2011_clean_small"
"24.alcabuse","07.socprof",0.00125602858047731,5,"sd2011_clean_small"
"25.alcsol","07.socprof",0.0010258949154893,5,"sd2011_clean_small"
"26.workab","07.socprof",0.00671462196850055,5,"sd2011_clean_small"
"27.wkabdur","07.socprof",0.00145409830180845,5,"sd2011_clean_small"
"28.wkabint","07.socprof",0.00105864795516666,5,"sd2011_clean_small"
"29.wkabintdur","07.socprof",0.00136610582133943,5,"sd2011_clean_small"
"30.emcc","07.socprof",0.00290810009601679,5,"sd2011_clean_small"
"31.englang","07.socprof",0.00677281040513719,5,"sd2011_clean_small"
"32.height","07.socprof",0.00286716786304812,5,"sd2011_clean_small"
"33.weight","07.socprof",0.00790534249592336,5,"sd2011_clean_small"
"09.income","08.unempdur",0.00192753413903355,5,"sd2011_clean_small"
"10.marital","08.unempdur",0.00060929418299539,5,"sd2011_clean_small"
"11.mmarr","08.unempdur",0.0000925704230777414,5,"sd2011_clean_small"
"12.ymarr","08.unempdur",0.000619490062277198,5,"sd2011_clean_small"
"13.msepdiv","08.unempdur",0.000450815917656683,5,"sd2011_clean_small"
"14.ysepdiv","08.unempdur",0.00130544905688909,5,"sd2011_clean_small"
"15.ls","08.unempdur",0.000498355895490662,5,"sd2011_clean_small"
"16.depress","08.unempdur",0.000451557857977686,5,"sd2011_clean_small"
"17.trust","08.unempdur",0.000419612408328108,5,"sd2011_clean_small"
"18.trustfam","08.unempdur",0.000593306133187051,5,"sd2011_clean_small"
"19.trustneigh","08.unempdur",0.000395973544880698,5,"sd2011_clean_small"
"20.sport","08.unempdur",0.000138922047854539,5,"sd2011_clean_small"
"21.nofriend","08.unempdur",0.00151311440820401,5,"sd2011_clean_small"
"22.smoke","08.unempdur",0.000262937626090112,5,"sd2011_clean_small"
"23.nociga","08.unempdur",0.000986686456972228,5,"sd2011_clean_small"
"24.alcabuse","08.unempdur",0.000232305603663476,5,"sd2011_clean_small"
"25.alcsol","08.unempdur",0.000105873758155423,5,"sd2011_clean_small"
"26.workab","08.unempdur",0.0015408943792407,5,"sd2011_clean_small"
"27.wkabdur","08.unempdur",0.000369658890680092,5,"sd2011_clean_small"
"28.wkabint","08.unempdur",0.000211145765190364,5,"sd2011_clean_small"
"29.wkabintdur","08.unempdur",0.000401006762353653,5,"sd2011_clean_small"
"30.emcc","08.unempdur",0.00153444211100062,5,"sd2011_clean_small"
"31.englang","08.unempdur",0.000746222732866005,5,"sd2011_clean_small"
"32.height","08.unempdur",0.000730635329668091,5,"sd2011_clean_small"
"33.weight","08.unempdur",0.00608026185079889,5,"sd2011_clean_small"
"10.marital","09.income",0.00232455286699489,5,"sd2011_clean_small"
"11.mmarr","09.income",0.00114262230123413,5,"sd2011_clean_small"
"12.ymarr","09.income",0.00245065315800483,5,"sd2011_clean_small"
"13.msepdiv","09.income",0.00235836884231055,5,"sd2011_clean_small"
"14.ysepdiv","09.income",0.0029786614311886,5,"sd2011_clean_small"
"15.ls","09.income",0.0013129117497898,5,"sd2011_clean_small"
"16.depress","09.income",0.00165237364131416,5,"sd2011_clean_small"
"17.trust","09.income",0.00126520911050067,5,"sd2011_clean_small"
"18.trustfam","09.income",0.00116028428817694,5,"sd2011_clean_small"
"19.trustneigh","09.income",0.00126383391568944,5,"sd2011_clean_small"
"20.sport","09.income",0.00225657085852579,5,"sd2011_clean_small"
"21.nofriend","09.income",0.00256048151786375,5,"sd2011_clean_small"
"22.smoke","09.income",0.000929440767326645,5,"sd2011_clean_small"
"23.nociga","09.income",0.00158904062369628,5,"sd2011_clean_small"
"24.alcabuse","09.income",0.000869433297261341,5,"sd2011_clean_small"
"25.alcsol","09.income",0.000647554658003999,5,"sd2011_clean_small"
